statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
3,outcome,c,QS31-3-outcome-c,Feedback from looked-after children and young people that they were involved in decisions about placement changes.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records and surveys."
3,outcome,d,QS31-3-outcome-d,Placement stability.,To be determined locally,To be determined locally,Contained within the Children looked after data return (SSDA903) and reported in the Department for Education's statistics on children looked after in England including adoption.
3,outcome,e,QS31-3-outcome-e,Proportion of all placements that are emergency placements.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records."
4,structure,a,QS31-4-structure-a,"Evidence of local arrangements to offer ongoing activities to looked-after children and young people to explore and make sense of their identity, including their life story and appropriate health history.",NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
4,structure,b,QS31-4-structure-b,"Evidence of local arrangements to coordinate ongoing contact with people that looked-after children and young people value, including former carers, siblings, other family members, friends or professionals, if this is desired and in their best interests.",NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
4,outcome,a,QS31-4-outcome-a,"Feedback from looked-after children and young people that they feel supported to explore and make sense of their identity and life story, including their health history.",To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records and surveys."
4,outcome,b,QS31-4-outcome-b,Feedback from looked-after children and young people that they feel supported to have continued contact with people they value.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records and surveys."
4,outcome,c,QS31-4-outcome-c,Feedback from looked-after children and young people that they have a supportive peer network.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records and surveys."
5,structure,a,QS31-5-structure-a,Evidence of local arrangements to ensure that looked-after children and young people receive specialist and dedicated services to meet their needs. These services should be delivered on a continuing basis within agreed timescales.,NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records."
5,structure,b,QS31-5-structure-b,"Evidence of local arrangements for health plans to be monitored and updated by independent reviewing officers, social workers and the lead health professional to ensure that the child or young person's continuing needs are being met.",NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records."
5,structure,c,QS31-5-structure-c,"Evidence of local arrangements for case management and treatment to continue for looked-after young people moving from child to adult mental health services, until a handover with an assessment and completed care plan has been developed with the adult service.",NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records."
5,process,a,QS31-5-process-a,"Proportion of looked-after young people who are moving from child to adult mental health services, whose case management and treatment continues until a handover is completed with the adult service.",The number of people in the denominator who have their case management and treatment continued until handover with the adult service.,The number of looked-after young people who are moving from child to adult mental health services.,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records"
5,outcome,a,QS31-5-outcome-a,Feedback from looked-after children and young people that they have access to the services they need.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records and surveys."
5,outcome,b,QS31-5-outcome-b,"Feedback from recognised assessment tools that the child, young person or care leaver's needs are being met through access to specialist and dedicated services when needed.",To be determined locally,To be determined locally,Local data collection. Providers may consider using the Strengths and difficulties questionnaire as part of an evaluation of whether needs are being met.
5,outcome,c,QS31-5-outcome-c,Feedback from carers that they feel the needs of children and young people that they look after are being met through access to specialist and dedicated services when needed.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from carer surveys."
6,structure,a,QS31-6-structure-a,Evidence of local arrangements to ensure the placing authority shares relevant information before a child or young person is placed across a local authority or health boundary.,NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
6,structure,b,QS31-6-structure-b,Evidence of local arrangements to ensure that an assessment of health needs has been carried out before a child or young person is placed across a local authority or health boundary.,NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records."
6,structure,c,QS31-6-structure-c,Evidence of local arrangements to ensure there is agreement between placing and receiving teams about schooling and healthcare arrangements before a child or young person is placed across a local authority or health boundary.,NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
6,structure,d,QS31-6-structure-d,Evidence of local arrangements to ensure that looked-after children and young people have continued contact with key professionals when they are placed across a local authority or health boundary.,NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
6,process,a,QS31-6-process-a,Proportion of looked-after children and young people placed across a local authority or health boundary for whom relevant information was shared before the placement took place.,The number of people in the denominator for whom all relevant information was shared before the placement took place.,The number of looked-after children and young people placed across a local authority or health boundary.,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
6,process,b,QS31-6-process-b,Proportion of looked-after children and young people for whom an assessment of health needs was carried out before they were placed across a local authority or health boundary.,The number of people in the denominator who received an assessment of health needs before they were placed across a local authority or health boundary.,The number of looked-after children and young people placed across a local authority or health boundary.,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
6,outcome,a,QS31-6-outcome-a,Feedback from looked-after children and young people that they remain in contact with key professionals when they move across a local authority or health boundary.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records and surveys."
6,outcome,b,QS31-6-outcome-b,Carer satisfaction with the arrangements made for children and young people placed with them from a different area.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from carer surveys."
7,structure,a,QS31-7-structure-a,Evidence of local arrangements for the designated teacher to engage with the child or young person's social worker and carer in developing and monitoring their education plans.,NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
7,structure,b,QS31-7-structure-b,Evidence of supportive pathways into further and higher education and training.,NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
7,structure,c,QS31-7-structure-c,"Evidence of supportive pathways into creative arts, physical activities and other hobbies and interests that support wellbeing and build self-esteem.",NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
7,outcome,a,QS31-7-outcome-a,"Feedback from looked-after children and young people that they feel supported to access education, training or employment that is right for them.",To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records."
7,outcome,b,QS31-7-outcome-b,Educational attainment among looked-after children and young people.,To be determined locally,To be determined locally,"Data collected through the Children looked after data return (SSDA903) and reported in the Department for Education's statistics on children looked after in England including adoption include information on the percentage of children in care reaching level 4 in English at key stage 2, children in care reaching level 4 in maths at key stage 2 and children in care achieving 5 GCSEs at grades A* to C (or equivalent) at key stage 4 (including English and maths) and the percentage of young people who were looked after at age 16 and were in higher education at age 19."
7,outcome,c,QS31-7-outcome-c,"Education, employment or training status among looked-after children and young people.",To be determined locally,To be determined locally,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
8,structure,a,QS31-8-structure-a,Evidence of local arrangements to ensure pathway planning is responsive to the needs of young people preparing to leave care and equips them with the skills they need to live independently.,NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
8,structure,b,QS31-8-structure-b,"Evidence of local arrangements to ensure that care leavers are given the option to remain in a stable foster home or residential home beyond the age of 18, and to return to the care of the local authority, including their previous placement (if possible), if they experience difficulty in moving to live independently.",NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
8,structure,c,QS31-8-structure-c,Evidence that a range of accommodation and support is available for care leavers.,NA,NA,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
8,outcome,a,QS31-8-outcome-a,Feedback from care leavers that they felt supported to move to live independently at their own pace.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records and surveys."
8,outcome,b,QS31-8-outcome-b,Care leaver satisfaction with their accommodation.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations, for example from patient records."
8,outcome,c,QS31-8-outcome-c,Accommodation status of young people leaving care.,To be determined locally,To be determined locally,No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by health and social care professionals and provider organisations.
