statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
2,process,b,QS25-2-process-b,Proportion of people aged 5 years and over with asthma who have a documented written personalised action plan.,The number of people in the denominator who have a documented written personalised action plan.,The number of people aged 5 years and over with asthma.,"Local data collection, for example, audit of patient health records."
2,process,c,QS25-2-process-c,Proportion of written personalised action plans for people aged 5 years and over with asthma that include approaches to minimising exposure to indoor and outdoor air pollution.,The number in the denominator that include approaches to minimising exposure to indoor and outdoor air pollution.,The number of written personalised action plans for people aged 5 years and over with asthma.,"Local data collection, for example, audit of patient health records."
2,outcome,a,QS25-2-outcome-a,Rate of hospital attendance or admission for an asthma attack.,To be determined locally,To be determined locally,NHS Digital's Hospital Episode Statistics includes data on admissions and A&E attendances for asthma attack.
2,outcome,b,QS25-2-outcome-b,Satisfaction of people with asthma aged 5 years and over and their family and carers (as appropriate) that they are able to self-manage their condition and their asthma is well controlled.,To be determined locally,To be determined locally,"Local data collection, for example, patient and carer surveys."
3,structure,a,QS25-3-structure-a,"Evidence that tools, such as a validated questionnaire, are used locally for monitoring asthma control in adults.",NA,NA,"Local data collection, for example, service specifications."
3,structure,b,QS25-3-structure-b,Evidence that spirometry or peak flow variability testing are used locally for monitoring asthma control in people aged 5 and over.,NA,NA,"Local data collection, for example, service specifications."
3,structure,c,QS25-3-structure-c,Evidence of local arrangements to ensure that people with asthma have their asthma control monitored at every asthma review.,NA,NA,"Local data collection, for example, service protocol."
3,process,a,QS25-3-process-a,Proportion of people with asthma who had an asthma review within the past 12 months.,The number in the denominator who had an asthma review within the past 12 months.,The number of people with asthma.,"Local data collection, for example, audit of patient heath records."
3,process,b,QS25-3-process-b,Proportion of asthma reviews that include monitoring of asthma control.,The number in the denominator that include monitoring of asthma control.,The number of asthma reviews.,"Local data collection, for example, audit of patient heath records."
3,outcome,a,QS25-3-outcome-a,Proportion of people with asthma prescribed more than 12 short-acting beta agonist (SABA) reliever inhalers within the past 12 months.,To be determined locally,To be determined locally,"Local data collection, for example, electronic prescribing data. The Pharmaceutical Services Negotiating Committee's pharmacy quality scheme collects data on referrals for an asthma review for people with asthma dispensed more than 6 short-acting bronchodilator inhalers without any corticosteroid inhaler within a 6‑month period."
3,outcome,b,QS25-3-outcome-b,Rate of hospital attendance or admission for asthma attack.,To be determined locally,To be determined locally,NHS Digital's Hospital Episode Statistics includes data on admissions and A&E attendances for asthma attack.
4,structure,a,QS25-4-structure-a,Evidence of local arrangements to ensure that emergency care settings notify the person's general practice following treatment for an asthma attack.,NA,NA,"Local data collection, for example, service protocols."
4,structure,b,QS25-4-structure-b,Evidence of local arrangements to ensure that general practices follow‑up people treated in an emergency care setting for an asthma attack within 2 working days of discharge.,NA,NA,"Local data collection, for example, service protocol."
4,process,a,QS25-4-process-a,Proportion of cases of asthma attack treated in an emergency care setting notified to the person's general practice.,The number in the denominator notified to the person's general practice.,The number of cases of asthma attack treated in an emergency care setting.,"Local data collection, for example, audit of patient health records. Data on follow‑up requests is included in the National Asthma and COPD Audit Programme (NACAP) adult asthma audit and NACAP children and young people asthma audit as an element of the patient's discharge."
4,process,b,QS25-4-process-b,Proportion of notifications of asthma attack treated in an emergency care setting followed up by a general practice within 2 working days of discharge.,The number in the denominator that are followed up by a general practice within 2 working days of discharge.,The number of notifications of asthma attack treated in an emergency care setting.,"Local data collection, for example, audit of patient health records."
4,outcome,a,QS25-4-outcome-a,Rate of re-attendance within 7 days of a previous attendance in emergency care for asthma.,To be determined locally,To be determined locally,"Local data collection, for example, audit of patient health records. Data on A&E re-attendance is included in NHS Digital's Accident and Emergency Quality Indicators."
4,outcome,b,QS25-4-outcome-b,Rate of hospital attendance or admission for asthma attack.,To be determined locally,To be determined locally,NHS Digital's Hospital Episode Statistics includes data on admissions and A&E attendances for asthma attack.
4,outcome,c,QS25-4-outcome-c,Mortality rate for people with asthma.,To be determined locally,To be determined locally,"Local data collection, for example, audit of patient health records. National data on the under 75 mortality rate from respiratory disease is included in NHS Outcomes Framework – indicator 1.2 available from NHS Digital's clinical indicators."
5,structure,a,QS25-5-structure-a,Evidence that specialist multidisciplinary severe asthma services are available for people with suspected severe asthma.,NA,NA,"Local data collection, for example, service specifications for children and young people, and adults."
5,structure,b,QS25-5-structure-b,Evidence of local arrangements to ensure that people with suspected severe asthma are referred to a specialist multidisciplinary severe asthma service.,NA,NA,"Local data collection, for example, service protocols and referral pathways."
5,process,a,QS25-5-process-a,Proportion of people with suspected severe asthma who are referred to a specialist multidisciplinary severe asthma service.,The number in the denominator who are referred to a specialist multidisciplinary severe asthma service.,The number of people with suspected severe asthma.,"Local data collection, for example, audit of patient health records."
5,outcome,a,QS25-5-outcome-a,Rate of hospital attendance or admission for an asthma attack.,To be determined locally,To be determined locally,NHS Digital's Hospital Episode Statistics includes data on admissions and A&E attendances for asthma attack.
5,outcome,b,QS25-5-outcome-b,Proportion of people with asthma who have 2 or more courses of high-dose oral corticosteroids per year.,To be determined locally,To be determined locally,"Local data collection, for example, electronic prescribing data."
