statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
3,process,d,QS117-3-process-d,Proportion of people identified as being vulnerable to the health problems associated with a cold home and referred to the single‑point‑of‑contact health and housing referral service who are no longer vulnerable to the health problems associated with a cold home.,The number in the denominator no longer considered vulnerable to the health problems associated with a cold home.,The number of people identified as being vulnerable to the health problems associated with a cold home and referred to the single‑point‑of‑contact health and housing referral service.,Local data collection.
3,outcome,a,QS117-3-outcome-a,People who used the local single‑point‑of‑contact health and housing referral service who feel able to manage their home heating needs.,To be determined locally,To be determined locally,Local data collection.
3,outcome,b,QS117-3-outcome-b,The number of people living in fuel poverty.,To be determined locally,To be determined locally,Local data collection.
4,structure,a,QS117-4-structure-a,Evidence of local protocols to define people who are vulnerable to the health problems associated with a cold home.,NA,NA,Local data collection.
4,structure,b,QS117-4-structure-b,Evidence of local protocols for primary healthcare professionals to ask people who are vulnerable to the health problems associated with a cold home at least once a year whether they have difficulty keeping warm at home.,NA,NA,Local data collection.
4,structure,c,QS117-4-structure-c,Evidence of local protocols for community healthcare practitioners to ask people who are vulnerable to the health problems associated with a cold home at least once a year whether they have difficulty keeping warm at home.,NA,NA,Local data collection.
4,structure,d,QS117-4-structure-d,Evidence of local protocols for home care practitioners to ask the people they visit at home who are vulnerable to the health problems associated with a cold home at least once a year whether they have difficulty keeping warm at home.,NA,NA,Local data collection.
4,process,a,QS117-4-process-a,Proportion of people who are identified as being vulnerable to the health problems associated with a cold home who are asked at least once a year whether they have difficulty keeping warm at home by primary healthcare practitioners.,The number in the denominator who are asked at least once a year whether they have difficulty keeping warm at home by primary healthcare practitioners.,The number of people who are identified as vulnerable to the health problems associated with a cold home.,Local data collection.
4,process,b,QS117-4-process-b,Proportion of people who are identified as being vulnerable to the health problems associated with a cold home who are asked at least once a year whether they have difficulty keeping warm at home by community healthcare practitioners.,The number in the denominator who are asked at least once a year whether they have difficulty keeping warm at home by community healthcare practitioners.,The number of people who are identified as vulnerable to the health problems associated with a cold home.,Local data collection.
4,process,c,QS117-4-process-c,Proportion of people who are identified as being vulnerable to the health problems associated with a cold home who receive home care who are asked at least once a year whether they have difficulty keeping warm at home by home care practitioners.,The number in the denominator who are asked at least once a year whether they have difficulty keeping warm at home by home care practitioners.,The number of people who are identified as being vulnerable to the health problems associated with a cold home who receive home care.,Local data collection.
4,outcome,a,QS117-4-outcome-a,Referral rates to a local single‑point‑of‑contact health and housing referral service.,To be determined locally,To be determined locally,Local data collection.
5,structure,a,QS117-5-structure-a,"Evidence that care settings (hospitals, mental health services and social care services) have arrangements to identify people who are vulnerable to the health problems associated with a cold home as part of the admission process.",NA,NA,Local data collection.
5,outcome,a,QS117-5-outcome-a,The number of people vulnerable to the health problems associated with a cold home who are identified on admission.,To be determined locally,To be determined locally,Local data collection.
6,structure,a,QS117-6-structure-a,Evidence of arrangements for people who are vulnerable to the health problems associated with a cold home who will be discharged to their own home from a care setting to have a discharge plan that includes actions to ensure their home is warm enough.,NA,NA,Local data collection.
6,process,a,QS117-6-process-a,Proportion of people identified as being vulnerable to the health problems associated with a cold home being discharged to their own home from a care setting who have a discharge plan that includes actions to ensure their home is warm enough.,The number in the denominator who have a discharge plan that includes actions to ensure their home is warm enough.,The number of people identified as being vulnerable to the health problems associated with a cold home being discharged to their own home from a care setting.,Local data collection.
6,outcome,a,QS117-6-outcome-a,People who are discharged from a care setting who feel able to manage their home heating needs.,To be determined locally,To be determined locally,Local data collection.
6,outcome,b,QS117-6-outcome-b,Delayed transfers of care.,To be determined locally,To be determined locally,Local data collection.
6,outcome,c,QS117-6-outcome-c,Readmission rates.,To be determined locally,To be determined locally,Local data collection.
