statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
3,outcome,a,QS120-3-outcome-a,Harm attributable to errors in medication.,To be determined locally,To be determined locally,Local data collection.
4,structure,a,QS120-4-structure-a,Evidence of local arrangements to ensure that people who are inpatients in an acute setting have a reconciled list of their medicines within 24 hours of admission.,NA,NA,Local data collection and NHS England's Medicines optimisation dashboard.
4,process,a,QS120-4-process-a,Proportion of people who are inpatients in an acute setting who have a reconciled list of their medicines within 24 hours of admission.,The number in the denominator who have a reconciled list of their medicines within 24 hours of admission.,The number of people who are inpatients in an acute setting.,Local data collection.
4,outcome,a,QS120-4-outcome-a,Harm attributable to errors in medication following acute inpatient admission.,To be determined locally,To be determined locally,Local data collection.
4,outcome,b,QS120-4-outcome-b,Patient satisfaction with outcomes from the use of medicines.,To be determined locally,To be determined locally,Local data collection.
4,outcome,c,QS120-4-outcome-c,Number of patient complaints relating to medication issues.,To be determined locally,To be determined locally,Local data collection.
5,structure,a,QS120-5-structure-a,Evidence of local arrangements to ensure that people discharged from a care setting have a reconciled list of their medicines in their GP record within 1 week of the GP practice receiving the information.,NA,NA,Local data collection.
5,structure,b,QS120-5-structure-b,Evidence of local arrangements to ensure that people discharged from a care setting are not issued a prescription or new supply of medicines until they have a reconciled list of their medicines in their GP record.,NA,NA,Local data collection.
5,process,a,QS120-5-process-a,The proportion of people on medicines discharged from a care setting who have a reconciled list of their medicines within 1 week of the GP practice receiving the information.,The number in the denominator who have a reconciled list of their medicines within 1 week of the GP practice receiving the information.,The number of people on medicines who are discharged from a care setting.,Local data collection.
5,process,b,QS120-5-process-b,Proportion of new prescriptions within 1 month of discharge from a care setting where there was a reconciled list of medicines in the patient's GP record.,Number in the denominator where there was a reconciled list of medicines in the patient's GP record.,Number of new prescriptions within 1 month of discharge from a care setting.,Local data collection.
5,outcome,a,QS120-5-outcome-a,Harm attributable to errors in medication following discharge from a care setting.,To be determined locally,To be determined locally,Local data collection.
5,outcome,b,QS120-5-outcome-b,Patient satisfaction with outcomes from the use of medicines.,To be determined locally,To be determined locally,Local data collection.
5,outcome,c,QS120-5-outcome-c,Number of patient complaints relating to medication issues following discharge from a care setting.,To be determined locally,To be determined locally,Local data collection.
6,structure,a,QS120-6-structure-a,Evidence that local healthcare providers have arrangements to identify people taking medicines who would benefit from a structured medication review.,NA,NA,Local data collection.
6,structure,b,QS120-6-structure-b,Evidence that local healthcare providers have arrangements to offer structured medication reviews to people who are likely to benefit.,NA,NA,Local data collection.
6,process,a,QS120-6-process-a,Proportion of people taking medicines for long‑term conditions who are identified as potentially benefiting from a structured medication review.,The number in the denominator who are identified as potentially benefiting from a structured medication review.,The number of people taking medicines for long-term conditions.,NA
6,process,b,QS120-6-process-b,Proportion of people taking multiple medicines who are identified as potentially benefiting from a structured medication review.,The number in the denominator who are identified as potentially benefiting from a structured medication review.,The number of people taking multiple medicines.,Local data collection.
6,process,c,QS120-6-process-c,The proportion of people identified as potentially benefiting from a structured medication review who have a structured medication review.,The number in the denominator who have a structured medication review.,The number of people identified as potentially benefiting from a structured medication review.,Local data collection.
6,outcome,a,QS120-6-outcome-a,People with long‑term conditions gain optimum outcomes from use of medicines.,To be determined locally,To be determined locally,Local data collection.
6,outcome,b,QS120-6-outcome-b,People using multiple medicines gain optimum outcomes from use of medicines.,To be determined locally,To be determined locally,Local data collection.
6,outcome,c,QS120-6-outcome-c,Patient satisfaction with outcomes from the use of medicines.,To be determined locally,To be determined locally,Local data collection.
