statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
8,process,a,QS86-8-process-a,Proportion of older people living in the community with a known history of recurrent falls reporting to their GP who are referred for strength and balance training.,The number in the denominator referred for strength and balance training.,The number of older people living in the community with a known history of recurrent falls reporting to their GP.,"Local data collection. The Royal College of Physicians (2011) Falling standards, broken promises: report of the national audit of falls and bone health includes questions on strength and balance training within the section on Organisational audit results, section 5.4: Interventions for falls prevention. Contained within the Royal College of Physicians' Fracture Liaison Service Database."
8,process,b,QS86-8-process-b,Proportion of older people living in the community who report recurrent falls to a healthcare practitioner in hospital who are referred for strength and balance training.,The number in the denominator referred for strength and balance training.,The number of older people living in the community who report recurrent falls to a healthcare practitioner in hospital.,"Local data collection. The Royal College of Physicians (2011) Falling standards, broken promises: report of the national audit of falls and bone health includes questions on strength and balance training within the section on Organisational audit results, section 5.4: Interventions for falls prevention."
8,outcome,a,QS86-8-outcome-a,Rates of recurrent falls in older people.,To be determined locally,To be determined locally,Local data collection.
9,structure,a,QS86-9-structure-a,Evidence of local arrangements to ensure that older people who are admitted to hospital after having a fall are offered a home hazard assessment.,NA,NA,Local data collection.
9,structure,b,QS86-9-structure-b,Evidence of local arrangements to ensure that older people who are admitted to hospital after having a fall are offered safety interventions if these are identified by a home hazard assessment.,NA,NA,"Local data collection. The Royal College of Physicians (2011) Falling standards, broken promises: report of the national audit of falls and bone health Clinical audit results, section 3: Multifactorial risk assessment and intervention contains the following question: Were appropriate home hazard interventions offered?"
9,process,a,QS86-9-process-a,Proportion of older people admitted to hospital after a fall who are offered a home hazard assessment.,The number in the denominator offered a home hazard assessment.,The number of older people admitted to hospital after having a fall.,Local data collection.
9,process,b,QS86-9-process-b,Proportion of older people admitted to hospital after having a fall who have a home hazard assessment that is performed in their home.,The number in the denominator who have a home hazard assessment performed in their home.,The number of older people admitted to hospital after having a fall.,"Local data collection. The Royal College of Physicians (2011) Falling standards, broken promises: report of the national audit of falls and bone health Clinical audit results, section 3: Multifactorial risk assessment and intervention contains the following question: Was an access or home visit/assessment performed in the patient's own environment?"
9,process,c,QS86-9-process-c,Proportion of older people whose home hazard assessment identified a need for safety interventions who are offered those interventions.,The number in the denominator who are offered safety interventions.,The number of older people whose home hazard assessment identified a need for safety interventions.,"Local data collection. The Royal College of Physicians (2011) Falling standards, broken promises: report of the national audit of falls and bone health Clinical audit results, section 3: Multifactorial risk assessment and intervention contains the following question: Were appropriate home hazard interventions offered?"
9,process,d,QS86-9-process-d,Proportion of older people who accepted the offer of safety interventions who received those interventions.,The number in the denominator who received safety interventions.,The number of older people who accepted the offer of safety interventions.,Local data collection.
9,outcome,a,QS86-9-outcome-a,Falls rates in the home for older people.,To be determined locally,To be determined locally,Local data collection.
