statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
5,structure,a,QS101-5-structure-a,"Evidence of local arrangements to ensure that community learning disability teams or relevant children's services (for example, disabled children's teams) and service providers work in partnership with the families and carers of people with a learning disability and behaviour that challenges to develop a care and support plan that includes how to prevent or respond to a crisis.",NA,NA,"Local data collection, for example, from service level agreements and policy documents."
5,process,a,QS101-5-process-a,Proportion of care and support plans for people with a learning disability and behaviour that challenges where families and carers were involved in developing them.,The number in the denominator where families and carers were involved in developing them.,The number of care and support plans for people with a learning disability and behaviour that challenges.,"Local data collection, for example, local audit of care and support plans or education, health and care plans."
5,outcome,a,QS101-5-outcome-a,Proportion of adults with a learning disability who live in their own home or with their family.,The number in the denominator who live in their own home or with their family.,The number of adults with a learning disability.,"NHS Digital's data set 1G - Proportion of adults with a learning disability who live in their own home or with their family. This data set is part of measures from the adult social care outcomes framework, England – 2017-18."
5,outcome,b,QS101-5-outcome-b,Proportion of children and young people with a learning disability who live with their family.,The number in the denominator who live with their family.,The number of children and young people with a learning disability.,"Local data collection, for example, from children's social care services data sets."
6,structure,a,QS101-6-structure-a,Evidence of local arrangements to ensure that parents or carers of children aged under 12 years with a learning disability and behaviour that challenges are offered a parent‑training programme for behaviour that challenges.,NA,NA,Local data collection.
6,process,a,QS101-6-process-a,Proportion of parents or carers of children aged under 12 years with a learning disability and behaviour that challenges who are offered a parent‑training programme for behaviour that challenges.,The number in the denominator whose parents or carers are offered a parent‑training programme for behaviour that challenges.,The number of children aged under 12 years with a learning disability and behaviour that challenges.,Local data collection.
7,structure,a,QS101-7-structure-a,Evidence of local arrangements to ensure that people with a learning disability and behaviour that challenges take part in personalised daily activities.,NA,NA,Local data collection.
7,process,a,QS101-7-process-a,Proportion of people with a learning disability and behaviour that challenges with a personalised daily activity schedule.,The number in the denominator with a personalised daily activity schedule.,The number of people with a learning disability and behaviour that challenges.,Local data collection.
7,process,b,QS101-7-process-b,Proportion of people taking part in personalised daily activities.,The number in the denominator who take part in personalised daily activities.,The number of people with a learning disability and behaviour that challenges with a personalised daily activity schedule.,Local data collection.
7,outcome,a,QS101-7-outcome-a,Service user experience of personalised daily activities.,To be determined locally,To be determined locally,Local data collection.
8,structure,a,QS101-8-structure-a,"Evidence of local arrangements for specialist behavioural support to be available in the community for people with a learning disability and behaviour that challenges (including for people in contact with, or at risk of contact with, the criminal justice system).",NA,NA,"Local data collection, for example from service specifications."
8,structure,b,QS101-8-structure-b,"Evidence that local maximum waiting times for initial assessment, and for urgent and routine access to treatment and support for people with a learning disability and behaviour that challenges, have been set.",NA,NA,"Local data collection, for example from service specifications."
8,structure,c,QS101-8-structure-c,Evidence that professionals working in specialist behavioural support are trained in helping people with a learning disability and their families and carers to understand and change behaviour that challenges.,NA,NA,"Local data collection, for example, local service specifications."
8,process,a,QS101-8-process-a,Proportion of people with a learning disability and behaviour that challenges accessing specialist behavioural support who receive support in the community.,The number in the denominator who receive support in the community.,The number of people with a learning disability and behaviour that challenges accessing specialist behavioural support.,"Local data collection, for example from patient records and surveys on the experience of people with a learning disability and behaviour that challenges accessing specialist behavioural support, and their families and carers."
8,outcome,a,QS101-8-outcome-a,Proportion of adults with a learning disability who live in their own home or with their family.,The number in the denominator who live in their own home or with their family.,The number of adults with a learning disability.,"NHS Digital's data set 1G - Proportion of adults with a learning disability who live in their own home or with their family. This data set is part of measures from the adult social care outcomes framework, England – 2017-18."
8,outcome,b,QS101-8-outcome-b,Proportion of children and young people with a learning disability who live with their family.,The number in the denominator who live with their family.,The number of children and young people with a learning disability.,"Local data collection, for example, from children's social care services data sets."
8,outcome,c,QS101-8-outcome-c,Rates of inpatient admissions for people with a learning disability.,To be determined locally,To be determined locally,NHS Digital's learning disability services statistics includes inpatient data on learning disabilities and autism from the assuring transformation and the mental health service data set.
8,outcome,d,QS101-8-outcome-d,Rates of restrictive intervention use for people with a learning disability.,To be determined locally,To be determined locally,"Local data collection, for example audit of records from schools and inpatient settings."
9,structure,a,QS101-9-structure-a,Evidence that a range of different housing and care options are available that meet the needs of adults with a learning disability and behaviour that challenges.,NA,NA,"Local data collection, for example, from land registries and Care Quality Commission registrations."
9,process,a,QS101-9-process-a,Proportion of adults with a learning disability and behaviour that challenges who are supported to communicate their housing preferences and any specific support needs or risks.,The number in the denominator who are supported to communicate their housing preferences and any specific support needs or risks.,The number of adults with a learning disability and behaviour that challenges.,"Local data collection, for example local audit of patient records."
9,process,b,QS101-9-process-b,Proportion of adults with a learning disability and behaviour that challenges who live somewhere that meets their needs.,The number in the denominator who live somewhere that meets their needs.,The number of adults with a learning disability and behaviour that challenges.,"Local data collection, for example local audit of patient records."
9,outcome,a,QS101-9-outcome-a,Proportion of adults with a learning disability and behaviour that challenges who feel satisfied with the level of involvement in decision making about housing.,The number in the denominator who feel satisfied with the level of involvement in decision making about housing.,The number of adults with a learning disability and behaviour that challenges.,"Local data collection, for example using surveys, focus groups and other methods of gathering the views of people using services, such as those used in the Challenging Behaviour Foundation and Mencap's valuing the views of children with a learning disability."
10,structure,a,QS101-10-structure-a,Evidence of local arrangements and written protocols to ensure that people with a learning disability and behaviour that challenges have a documented review every time a restrictive intervention is used.,NA,NA,Local data collection.
10,process,a,QS101-10-process-a,Proportion of people with a learning disability and behaviour that challenges who receive a restrictive intervention.,The number in the denominator who receive a restrictive intervention.,The number of people with a learning disability and behaviour that challenges.,Local data collection.
10,process,b,QS101-10-process-b,Proportion of people with a learning disability and behaviour that challenges who have a documented review every time a restrictive intervention is used.,The number in the denominator who have a documented review every time a restrictive intervention is used.,The number of people with a learning disability and behaviour that challenges who receive a restrictive intervention.,Local data collection.
10,outcome,a,QS101-10-outcome-a,Rates of restrictive interventions.,To be determined locally,To be determined locally,Local data collection.
11,structure,a,QS101-11-structure-a,Evidence of local arrangements to ensure that people with a learning disability and behaviour that challenges only receive antipsychotic medication as part of treatment that includes psychosocial interventions.,NA,NA,Local data collection.
11,process,a,QS101-11-process-a,Proportion of people with a learning disability and behaviour that challenges prescribed antipsychotic medication as part of treatment that includes psychosocial interventions.,The number in the denominator who are receiving psychosocial interventions.,The number of people with a learning disability and behaviour that challenges prescribed antipsychotic medication within the past 12 months.,Local data collection.
11,process,b,QS101-11-process-b,Proportion of people with a learning disability and behaviour that challenges prescribed antipsychotic medication with a recorded rationale for the prescribing decision.,The number in the denominator with a recorded rationale for the prescribing decision.,The number of people with a learning disability and behaviour that challenges prescribed antipsychotic medication within the past 12 months.,Local data collection.
11,outcome,a,QS101-11-outcome-a,Prescribing rates of antipsychotics in people with a learning disability and behaviour that challenges.,To be determined locally,To be determined locally,Local data collection.
12,structure,a,QS101-12-structure-a,Evidence of local arrangements and written protocols to ensure that people with a learning disability and behaviour that challenges have a multidisciplinary review of their antipsychotic medication 12 weeks after starting treatment and then at least every 6 months.,NA,NA,Local data collection.
12,process,a,QS101-12-process-a,Proportion of people with a learning disability and behaviour that challenges who have a multidisciplinary review of their antipsychotic medication 12 weeks after starting treatment.,The number in the denominator who have a multidisciplinary review of their antipsychotic medication 12 weeks after starting treatment.,The number of people with a learning disability and behaviour that challenges prescribed antipsychotic medication within the past 12 months.,Local data collection.
12,process,b,QS101-12-process-b,Proportion of people with a learning disability and behaviour that challenges who have a multidisciplinary review of their antipsychotic medication at least every 6 months after the first 12 weeks of treatment.,The number in the denominator who have a multidisciplinary review of their antipsychotic medication at least every 6 months after the first 12 weeks of treatment.,The number of people with a learning disability and behaviour that challenges prescribed antipsychotic medication within the last 12 months.,Local data collection.
12,outcome,a,QS101-12-outcome-a,Prescribing rates of antipsychotics in people with a learning disability and behaviour that challenges.,To be determined locally,To be determined locally,Local data collection.
