statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
5,structure,c,QS184-5-structure-c,"Evidence of local arrangements to support access to a range of activities that promote wellbeing for people with dementia, such as transport options.",NA,NA,"Local data collection, for example, service specifications."
5,process,a,QS184-5-process-a,Proportion of people with dementia who discuss activities to promote wellbeing at a review of their care plan.,The number in the denominator who discuss activities to promote wellbeing at a review of their care plan.,The number of people with dementia.,"Local data collection, for example, local audit of care plans."
5,process,b,QS184-5-process-b,Proportion of people with dementia who take part in activities to promote wellbeing that are tailored to their preferences.,The number in the denominator who take part in activities to promote wellbeing that are tailored to their preferences.,The number of people with dementia.,"Local data collection, for example, local audit of patient records."
5,outcome,a,QS184-5-outcome-a,Self-reported or carer-reported level of satisfaction with activities to promote wellbeing.,To be determined locally,To be determined locally,"Local data collection, for example, patient surveys."
5,outcome,b,QS184-5-outcome-b,Self-reported or carer-reported quality of life of people with dementia.,To be determined locally,To be determined locally,"Local data collection, for example, a survey of people with dementia. The Dementia Quality of Life Measure (DEMQOL) is a patient-reported outcome measure to enable the assessment of health-related quality of life of people with dementia."
5,outcome,c,QS184-5-outcome-c,Level of independence of people with dementia.,To be determined locally,To be determined locally,"Local data collection, for example, a survey of people with dementia."
6,structure,a,QS184-6-structure-a,Evidence of local arrangements to ensure that people with dementia have a structured assessment before starting non-pharmacological or pharmacological treatment for distress.,NA,NA,"Local data collection, for example, from local protocols."
6,process,a,QS184-6-process-a,Proportion of people with dementia who have started non-pharmacological or pharmacological treatment for distress who had a structured assessment before starting treatment.,The number in the denominator who had a structured assessment before starting treatment for distress.,The number of people with dementia who have started non-pharmacological or pharmacological treatment for distress.,"Local data collection, for example, local audit of patient records."
6,outcome,a,QS184-6-outcome-a,Antipsychotic prescribing rates for people with dementia.,To be determined locally,To be determined locally,Data on prescribing of antipsychotic medication in published in NHS Digital's recorded dementia diagnoses data collection.
6,outcome,b,QS184-6-outcome-b,Self-reported or carer-reported quality of life of people with dementia.,To be determined locally,To be determined locally,"Local data collection, for example, a survey of people with dementia. The Dementia Quality of Life Measure (DEMQOL) is a patient-reported outcome measure to enable the assessment of health-related quality of life of people with dementia."
7,structure,a,QS184-7-structure-a,Evidence that education and skills training are available for carers of people with dementia.,NA,NA,"Local data collection, for example, from service specifications or local protocols."
7,structure,b,QS184-7-structure-b,Evidence that education and skills training are tailored to the needs and preferences of carers of people with dementia.,NA,NA,"Local data collection, for example, from service specifications or local protocols."
7,structure,c,QS184-7-structure-c,Evidence that support is available for carers to be able to attend training knowing that the person they care for will be safe and cared for.,NA,NA,"Local data collection, for example, from service specifications."
7,process,a,QS184-7-process-a,Proportion of carers of people with dementia who have a discussion about education and skills training.,The number in the denominator who have a discussion about education and skills training.,The number of carers of people with dementia.,"Local data collection, for example, local audit of care plans for carers."
7,process,b,QS184-7-process-b,Proportion of carers of people with dementia who take part in education and skills training.,The number in the denominator who take part in education and skills training.,The number of carers of people with dementia.,"Local data collection, for example, local audit of care plans for carers."
7,outcome,a,QS184-7-outcome-a,Carer-reported quality of life of carers of people with dementia.,To be determined locally,To be determined locally,"Local data collection, for example, a survey of carers of people with dementia. The Public Health England Dementia profile includes data on carer-reported quality-of-life score for people caring for someone with dementia."
7,outcome,b,QS184-7-outcome-b,Carer-reported level of satisfaction with the tailoring of the support to their needs and preferences.,To be determined locally,To be determined locally,"Local data collection, for example, a survey of carers of people with dementia."
7,outcome,c,QS184-7-outcome-c,Self-reported or carer-reported quality of life of people with dementia.,To be determined locally,To be determined locally,"Local data collection, for example, a survey of people with dementia. The Dementia Quality of Life Measure (DEMQOL) is a patient-reported outcome measure to enable the assessment of health-related quality of life of people with dementia."
