statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
4,structure,a,QS61-4-structure-a,,NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by provider organisations, for example, from local protocols."
4,process,a,QS61-4-process-a,,The number of people in the denominator for whom all of the specified procedures were completed for the safe insertion and maintenance of the catheter and its removal as soon as it is no longer needed.,The number of people who have had a short-term urinary catheter.,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, from patient records."
4,process,b,QS61-4-process-b,,The number of people in the denominator for whom all of the specified procedures were completed for the safe insertion and maintenance of the catheter and its removal as soon as it is no longer needed were completed.,The number of people who have had a long-term urinary catheter.,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, from patient records."
4,outcome,a,QS61-4-outcome-a,,To be determined locally,To be determined locally,2020/21 NHS Outcomes Framework indicator 5.2 and 2020/21 CCG Outcomes Indicator Set indicators 5.3 and 5.4 measure incidence of methicillin-resistant Staphylococcus aureus (MRSA) and Clostridium difficile. Data are derived from UK Health Security Agency's mandatory reporting of healthcare-associated infections.
4,outcome,b,QS61-4-outcome-b,,To be determined locally,To be determined locally,"Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, from patient records."
5,structure,a,QS61-5-structure-a,,NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by provider organisations, for example, local protocols."
5,process,a,QS61-5-process-a,,The number of people in the denominator for whom all of the specified procedures were completed for the safe insertion and maintenance of the device and its removal as soon as it is no longer needed.,The number of people who have had a vascular access device.,"Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, from patient records. This is also included in the UK Renal Registry Annual Report."
5,outcome,a,QS61-5-outcome-a,,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, patient records."
6,structure,a,QS61-6-structure-a,,NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, local protocols."
6,process,a,QS61-6-process-a,,"The number of people in the denominator who are educated about the safe management of their device or equipment, including techniques to prevent infection.","The number of people with a urinary catheter, vascular access device or enteral feeding tube, and their family members or carers (as appropriate).","No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, from patient records."
6,outcome,a,QS61-6-outcome-a,,To be determined locally,To be determined locally,2020/21 NHS Outcomes Framework indicator 5.2 and 2020/21 CCG Outcomes Indicator Set indicators 5.3 and 5.4 measure incidence of methicillin-resistant Staphylococcus aureus (MRSA) and Clostridium difficile. Data are derived from UK Health Security Agency's mandatory reporting of healthcare-associated infections.
6,outcome,b,QS61-6-outcome-b,,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, from patient surveys to demonstrate that patients and carers have understood their education."
