statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
4,structure,e,QS11-4-structure-e,"Evidence of local arrangements to ensure that staff responsible for assessing and managing assisted alcohol withdrawal are trained and competent in the diagnosis and assessment of alcohol dependence and withdrawal symptoms, and the use of drug regimens appropriate to the setting in which the withdrawal is managed.",NA,NA,NA
4,structure,f,QS11-4-structure-f,Evidence of local arrangements to ensure that staff working in specialist alcohol services receive appropriate monitoring and supervision.,NA,NA,NA
4,process,a,QS11-4-process-a,Proportion of staff carrying out assessments or delivering interventions in specialist alcohol services who are Drugs and Alcohol National Occupational Standards (DANOS) compliant.,The number of people in the denominator who are DANOS compliant.,The number of staff carrying out assessments or delivering interventions in specialist alcohol services.,NA
4,outcome,a,QS11-4-outcome-a,Decrease in the quantity and frequency of alcohol consumption in people who misuse alcohol.,To be determined locally,To be determined locally,NA
5,structure,a,QS11-5-structure-a,Evidence of local arrangements to ensure that adults accessing specialist alcohol services for alcohol misuse receive a comprehensive assessment that includes the use of validated measures.,NA,NA,NA
5,structure,b,QS11-5-structure-b,Evidence of local arrangements to ensure the use of a standardised comprehensive assessment form for adults accessing specialist alcohol services.,NA,NA,NA
5,structure,c,QS11-5-structure-c,Evidence of regular local audit of case files for adults in specialist alcohol services to ensure adherence to all assessment domains.,NA,NA,NA
5,structure,d,QS11-5-structure-d,Evidence of local arrangements in specialist alcohol services for effective coordination with other agencies relevant to adult service users.,NA,NA,NA
5,process,a,QS11-5-process-a,Proportion of adults accessing specialist alcohol services for alcohol misuse who receive a comprehensive assessment.,The number of people in the denominator receiving a comprehensive assessment.,The number of adults accessing specialist alcohol services for alcohol misuse.,NA
5,process,b,QS11-5-process-b,Proportion of adults accessing specialist alcohol services for alcohol misuse who are assessed using appropriate and validated measures for each applicable assessment domain.,The number of people in the denominator assessed using appropriate and validated measures for each applicable assessment domain.,The number of adults accessing specialist alcohol services for alcohol misuse.,NA
6,structure,a,QS11-6-structure-a,Evidence of local arrangements to ensure that children and young people accessing specialist services for alcohol use receive a comprehensive assessment that includes the use of validated measures.,NA,NA,NA
6,structure,b,QS11-6-structure-b,Evidence of local arrangements to ensure the use of a standardised comprehensive assessment form in specialist services accessed by children and young people for alcohol use.,NA,NA,NA
6,structure,c,QS11-6-structure-c,"Evidence of regular local audit of case files for children and young people in specialist services accessed by children and young people for alcohol use, to ensure adherence to all assessment domains.",NA,NA,NA
6,structure,d,QS11-6-structure-d,Evidence of local arrangements in specialist services for effective coordination with other relevant agencies for children and young people at risk of harm from alcohol use.,NA,NA,NA
6,process,a,QS11-6-process-a,Proportion of children and young people accessing specialist services for alcohol misuse who receive a comprehensive assessment.,The number of people in the denominator receiving a comprehensive assessment.,The number of children and young people accessing specialist services for alcohol use.,NA
6,process,b,QS11-6-process-b,Proportion of children and young people accessing specialist services for alcohol use who are assessed using appropriate and validated measures for each applicable assessment domain.,The number of people in the denominator assessed using appropriate and validated measures for each applicable assessment domain.,The number of children and young people accessing specialist services for alcohol use.,NA
7,structure,a,QS11-7-structure-a,Evidence of local arrangements to ensure that local services use promotional materials to encourage families and carers of people who misuse alcohol to access information and support.,NA,NA,NA
7,structure,b,QS11-7-structure-b,"Evidence of local arrangements to ensure that families and carers of people who misuse alcohol are offered written and verbal information on alcohol misuse and its management, including how families and carers can support the person who misuses alcohol.",NA,NA,NA
7,structure,c,QS11-7-structure-c,"Evidence of local arrangements to ensure those at risk of harm, including alcohol-related domestic violence, are offered information, advice and referral to other services where appropriate.",NA,NA,NA
7,structure,d,QS11-7-structure-d,Evidence of local arrangements to ensure that services are compliant with current national guidance on safeguarding children.,NA,NA,NA
7,structure,e,QS11-7-structure-e,Evidence of local arrangements to ensure that carers' assessments are offered to eligible carers of people who misuse alcohol.,NA,NA,NA
7,structure,f,QS11-7-structure-f,"Evidence of local arrangements to ensure provision of guided self-help for families and carers of people who misuse alcohol, including facilitating contact with support groups.",NA,NA,NA
7,structure,g,QS11-7-structure-g,"Evidence of local arrangements to ensure provision of family meetings for families and carers with significant problems, typically consisting of at least five weekly sessions providing information, identifying sources of stress and exploring coping behaviours.",NA,NA,NA
7,process,a,QS11-7-process-a,Proportion of identified family members and carers (if not family) of people who misuse alcohol who receive appropriate written and verbal information.,The number of people in the denominator receiving appropriate written and verbal information.,The number of identified family members and carers (if not family) of people who misuse alcohol.,NA
7,process,b,QS11-7-process-b,Proportion of identified family members and carers (if not family) of people who misuse alcohol who receive guided self-help and information about support groups.,The number of people in the denominator receiving guided self-help and information about support groups.,The number of identified family members and carers (if not family) of people who misuse alcohol.,NA
7,process,c,QS11-7-process-c,Proportion of family members and carers (if not family) of people who misuse alcohol not benefiting from guided self-help and/or support groups who attend a family meeting(s).,The number of people in the denominator attending a family meeting(s).,The number of family members and carers (if not family) of people who misuse alcohol not benefiting from guided self-help and/or support groups.,NA
8,structure,a,QS11-8-structure-a,"Evidence of local arrangements to ensure that people who need medically assisted alcohol withdrawal are offered treatment within the setting most appropriate to their age, the severity of alcohol dependence, their social support and the presence of any physical or psychiatric comorbidities.",NA,NA,NA
8,structure,b,QS11-8-structure-b,Evidence of local commissioning arrangements for provision of community-based medically assisted alcohol withdrawal in accordance with local need.,NA,NA,NA
8,structure,c,QS11-8-structure-c,"Evidence of local commissioning arrangements for provision of residential and inpatient medically assisted alcohol withdrawal, including provision for children and young people, and people with highly complex needs such as those at high risk of severe alcohol withdrawal syndromes, and/or with severe physical or psychiatric comorbidity.",NA,NA,NA
8,structure,d,QS11-8-structure-d,Evidence of local arrangements to ensure that people in vulnerable groups who are in acute alcohol withdrawal are considered for admission to hospital for medically assisted withdrawal.,NA,NA,NA
8,process,a,QS11-8-process-a,"Proportion of adults needing medically assisted alcohol withdrawal not requiring an inpatient or residential setting, who complete a successful community-based withdrawal.",The number of people in the denominator completing a successful community-based medically assisted alcohol withdrawal.,The number of adults needing medically assisted alcohol withdrawal not requiring an inpatient or residential setting.,NA
8,process,b,QS11-8-process-b,Proportion of people needing medically assisted alcohol withdrawal meeting criteria for inpatient or residential care who complete a successful withdrawal in an inpatient or residential setting.,The number of people in the denominator completing successful medically assisted alcohol withdrawal in an inpatient or residential setting.,The number of people needing medically assisted alcohol withdrawal meeting criteria for inpatient or residential care.,NA
8,process,c,QS11-8-process-c,Proportion of people in defined groups in acute alcohol withdrawal who are admitted to hospital for medically assisted withdrawal.,The number of people in the denominator admitted to hospital for medically assisted withdrawal.,The number of people in defined groups in acute alcohol withdrawal.,NA
8,outcome,a,QS11-8-outcome-a,Proportion of people undergoing medically assisted alcohol withdrawal (planned or unplanned) who complete withdrawal successfully and without complications.,The number of people in the denominator completing medically assisted withdrawal successfully and without complications.,The number of people undergoing medically assisted alcohol withdrawal (planned or unplanned).,NA
8,outcome,b,QS11-8-outcome-b,Decrease in quantity and frequency of alcohol consumption in people needing medically assisted alcohol withdrawal.,To be determined locally,To be determined locally,NA
9,structure,a,QS11-9-structure-a,"Evidence of local arrangements to ensure that people undergoing medically assisted alcohol withdrawal are prescribed medication that is administered using drug regimens in accordance with NICE's guidelines on alcohol-use disorders: diagnosis, assessment and management of harmful (high-risk) drinking and alcohol dependence and alcohol-use disorders: diagnosis and management of physical complications.",NA,NA,NA
9,process,a,QS11-9-process-a,"Proportion of people undergoing planned medically assisted alcohol withdrawal who receive medication using drug regimens in accordance with NICE's guideline on alcohol-use disorders: diagnosis, assessment and management of harmful (high-risk) drinking and alcohol dependence.","The number of people in the denominator receiving medication using drug regimens in accordance with NICE's guideline on alcohol-use disorders: diagnosis, assessment and management of harmful (high-risk) drinking and alcohol dependence.",The number of people undergoing medically assisted alcohol withdrawal.,NA
9,process,b,QS11-9-process-b,Proportion of people in acute (unplanned) alcohol withdrawal who receive medication using drug regimens in accordance with NICE's guideline on alcohol-use disorders: diagnosis and management of physical complications.,The number of people in the denominator receiving medication using drug regimens in accordance with NICE's guideline on alcohol-use disorders: diagnosis and management of physical complications.,The number of people in acute (unplanned) alcohol withdrawal.,NA
9,outcome,a,QS11-9-outcome-a,Proportion of people undergoing medically assisted alcohol withdrawal (planned or unplanned) who complete withdrawal successfully and without complications.,The number of people in the denominator completing medically assisted withdrawal successfully and without complications.,The number of people undergoing medically assisted alcohol withdrawal (planned or unplanned).,NA
10,structure,a,QS11-10-structure-a,"Evidence of local arrangements to ensure that people with suspected, or at high risk of developing, Wernicke's encephalopathy are offered thiamine in accordance with NICE's guidelines on alcohol-use disorders: diagnosis, assessment and management of harmful drinking and alcohol dependence and alcohol-use disorders: diagnosis and management of physical complications.",NA,NA,NA
10,process,a,QS11-10-process-a,"Proportion of people misusing alcohol, meeting NICE guidance criteria for prophylactic oral thiamine, who receive oral thiamine.",The number of people in the denominator receiving prophylactic oral thiamine.,"The number of people misusing alcohol, meeting NICE guidance criteria for prophylactic oral thiamine.",NA
10,process,b,QS11-10-process-b,"Proportion of people misusing alcohol, meeting NICE guidance criteria for parenteral thiamine followed by oral thiamine, who receive parenteral thiamine followed by oral thiamine.",The number of people in the denominator receiving parenteral thiamine followed by oral thiamine.,"The number of people misusing alcohol, meeting NICE guidance criteria for parenteral thiamine followed by oral thiamine.",NA
10,outcome,a,QS11-10-outcome-a,Proportion of people misusing alcohol who have Wernicke's encephalopathy or Wernicke-Korsakoff syndrome.,The number of people in the denominator with Wernicke's encephalopathy or Wernicke-Korsakoff syndrome.,The number of people misusing alcohol.,NA
11,structure,a,QS11-11-structure-a,"Evidence of local arrangements to ensure that adults who misuse alcohol are offered evidence-based psychological interventions appropriate to their circumstances, in accordance with NICE's guideline on alcohol-use disorders: diagnosis, assessment and management of harmful (high-risk) drinking and alcohol dependence.",NA,NA,NA
11,structure,b,QS11-11-structure-b,"Evidence of local formal evaluation of psychological interventions within the commissioning framework, including routine review and follow-up, to ensure adherence to evidence-based practice.",NA,NA,NA
11,structure,c,QS11-11-structure-c,Evidence of local arrangements to ensure that people with moderate or severe alcohol dependence are considered for relapse prevention medication after a successful medically assisted withdrawal.,NA,NA,NA
11,process,a,QS11-11-process-a,"Proportion of adults accessing specialist services for alcohol misuse who receive evidence-based psychological interventions in accordance with NICE's guideline on alcohol-use disorders: diagnosis, assessment and management of harmful (high-risk) drinking and alcohol dependence.","The number of adults in the denominator receiving evidence-based psychological interventions in accordance with NICE's guideline on alcohol-use disorders: diagnosis, assessment and management of harmful (high-risk) drinking and alcohol dependence.",The number of adults accessing specialist services for alcohol misuse.,NA
11,process,b,QS11-11-process-b,Proportion of adults with moderate or severe alcohol dependence completing a successful medically assisted withdrawal who receive relapse prevention medication.,The number of adults in the denominator receiving relapse prevention medication.,The number of adults with moderate or severe alcohol dependence completing a successful medically assisted withdrawal.,NA
11,outcome,a,QS11-11-outcome-a,Decrease in the quantity and frequency of alcohol consumption in people who misuse alcohol.,To be determined locally,To be determined locally,NA
11,outcome,b,QS11-11-outcome-b,Reduction in the rates of relapse to heavy drinking.,To be determined locally,To be determined locally,NA
12,structure,a,QS11-12-structure-a,"Evidence of local provision in specialist services of individual cognitive behavioural therapy and multicomponent programmes of care tailored to children and young people accessing these services for alcohol use, which may include multidimensional family therapy, brief strategic family therapy, functional family therapy or multisystemic therapy.",NA,NA,NA
12,process,a,QS11-12-process-a,Proportion of children and young people with limited comorbidities and good social support accessing specialist services for alcohol use who receive individual cognitive behavioural therapy.,The number of people in the denominator receiving individual cognitive behavioural therapy.,The number of children and young people with limited comorbidities and good social support accessing specialist services for alcohol use.,NA
12,process,b,QS11-12-process-b,Proportion of children and young people with significant comorbidities and/or limited social support accessing specialist services for alcohol use who receive a multicomponent treatment programme of care including family or systems therapy.,The number of people in the denominator receiving a multicomponent treatment programme of care including family or systems therapy.,The number of children and young people with significant comorbidities or limited social support accessing specialist services for alcohol use.,NA
12,outcome,a,QS11-12-outcome-a,Decrease in quantity and frequency of alcohol consumption in children and young people with identified alcohol-related problems.,To be determined locally,To be determined locally,NA
13,structure,a,QS11-13-structure-a,Evidence of local implementation of the Alcohol Use Disorders Test (AUDIT) and the Alcohol Problems Questionnaire (APQ) for outcome monitoring in specialist alcohol services.,NA,NA,NA
13,structure,b,QS11-13-structure-b,Evidence of local arrangements to ensure that interventions for people receiving specialist treatment for alcohol misuse are the subject of routine outcome monitoring.,NA,NA,NA
13,structure,c,QS11-13-structure-c,Evidence of regular local audit of case files in specialist alcohol services to ensure that people receiving treatment for alcohol misuse have an individualised care plan that is frequently reviewed and revised based on treatment outcomes.,NA,NA,NA
13,process,a,QS11-13-process-a,Proportion of people receiving specialist treatment for alcohol misuse who have a current individualised care plan.,The number of people in the denominator with a current individualised care plan.,The number of people receiving specialist treatment for alcohol misuse.,NA
13,outcome,a,QS11-13-outcome-a,Proportion of people accessing specialist alcohol services who achieve their treatment goals.,The number of people in the denominator achieving their treatment goals.,The number of people accessing specialist alcohol services.,NA
