statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
3,process,a,QS180-3-process-a,Proportion of adults with late AMD (wet active) who start treatment within 14 days of referral to the macular service.,The number in the denominator who start treatment within 14 days.,The number of adults with late AMD (wet active) referred to the macular service.,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, patient records, referral records and appointment systems."
3,outcome,a,QS180-3-outcome-a,Loss of vision (changes to visual acuity) of people with late AMD (wet active).,To be determined locally,To be determined locally,"Database audit – National Electronic AMD Audit feasibility report contains: mean change in visual acuity between baseline and month 12 (figure 7) and percentage of eyes losing ≥3 LogMAR lines between baseline and month 12 (figure 8). Data, collected from 40 centres dating from January 2012 to December 2013 (8 had low numbers and the data were excluded), were last collected in 2016. Available from the Royal College of Ophthalmologists' National Ophthalmology Database Audit."
3,outcome,b,QS180-3-outcome-b,Health-related quality of life of adults with late AMD (wet active).,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, a questionnaire."
4,structure,a,QS180-4-structure-a,Evidence of local arrangements to ensure that adults with late AMD (wet active) have monitoring for both eyes.,NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, service specifications and local protocols for monitoring appointments for adults with late AMD (wet active)."
4,process,a,QS180-4-process-a,Proportion of adults with late AMD (wet active) who have a monitoring appointment scheduled.,The number in the denominator who have a monitoring appointment scheduled.,The number of adults with late AMD (wet active).,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, patient records and appointment systems."
4,process,b,QS180-4-process-b,Proportion of scheduled monitoring appointments for adults with late AMD (wet active) that are cancelled or delayed by the hospital.,The number in the denominator that are cancelled or delayed by the hospital.,The number of scheduled monitoring appointments for adults with late AMD (wet active).,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, patient records and appointment systems."
4,process,c,QS180-4-process-c,"Proportion of hospital appointments for adults with late AMD (wet active) that occur within 25% of their intended monitoring period, including rescheduling of hospital cancellations and non-attendance by adults with late AMD (wet active).",The number in the denominator that occur within 25% of their intended monitoring period.,"The number of monitoring appointments scheduled, including those rescheduled after hospital-initiated cancellation and non-attendance by adults with late AMD (wet active).","NHS England's Elective care transformation programme: Transforming elective care services: ophthalmology includes an indicator in this area. Local data collection, for example, clinic attendance and cancellation records."
4,outcome,a,QS180-4-outcome-a,Loss of vision (changes to visual acuity) in adults with late AMD (wet active).,To be determined locally,To be determined locally,"Database audit – National Electronic AMD Audit feasibility report contains: mean change in visual acuity between baseline and month 12 (figure 7), percentage of eyes losing ≥3 LogMAR lines between baseline and month 12 (figure 8), visual acuity change from month 3 to month 12 (figure 10) and percentage of patients retaining visual acuity of 70 letters/LogMAR visual acuity of 0.3 or better (at 1 year; figure 11). Data, collected from 40 centres dating from January 2012 to December 2013 (8 had low numbers and the data were excluded), were last collected in 2016. Available from the Royal College of Ophthalmologists' National Ophthalmology Database Audit."
5,structure,a,QS180-5-structure-a,"Evidence of local arrangements to ensure that adults with COAG or related conditions have reassessment appointments scheduled at specific intervals, according to their risk of conversion to COAG or progression to sight loss.",NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, service specifications and local protocols."
5,process,a,QS180-5-process-a,Proportion of adults with COAG or related conditions who have reassessment at specific intervals.,The number in the denominator who have reassessment at specific intervals.,The number of adults with COAG or related conditions.,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, patient records and appointment systems."
5,process,b,QS180-5-process-b,Proportion of scheduled reassessment appointments for COAG or related conditions that are cancelled or delayed by the service provider.,The number in the denominator that are cancelled or delayed by the service provider.,The number of scheduled reassessment appointments for COAG or related conditions.,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, patient records and appointment systems."
5,process,c,QS180-5-process-c,"Proportion of hospital appointments for adults with COAG or related conditions that occur within 25% of their intended reassessment period, including rescheduling of hospital cancellations and non-attendance by adults with COAG or related conditions.",The number in the denominator that occur within 25% of their intended reassessment period.,"The number of reassessment appointments scheduled, including those rescheduled after hospital-initiated cancellation and non-attendance by adults with COAG or related conditions.","NHS England's Elective care transformation programme: Transforming elective care services: ophthalmology includes an indicator in this area. Local data collection, for example, clinic attendance and cancellation records."
5,outcome,a,QS180-5-outcome-a,"Loss of vision for adults with COAG or related conditions (visual field loss, changes to visual acuity).",To be determined locally,To be determined locally,"Database audit – National Electronic Glaucoma Surgery and Visual Field Preservation Audit feasibility report contains: rates of visual field loss in the worst eyes (figure 44), speed of visual field progression (figure 45), and loss of sight years (table 11). Data were last collected in 2015 from 5 major glaucoma centres. Available from the Royal College of Ophthalmologists' National Ophthalmology Database Audit."
5,outcome,b,QS180-5-outcome-b,Health-related quality of life for adults with COAG or related conditions.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, a questionnaire."
6,structure,a,QS180-6-structure-a,Evidence of local arrangements to ensure that adults with serious eye disorders are given information about the CVI and those meeting the eligibility criteria are given a certificate.,NA,NA,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, a service protocol."
6,process,a,QS180-6-process-a,Proportion of adults with serious eye disorders that meet the eligibility criteria for a CVI who are given a CVI.,The number in the denominator who are given a CVI.,The number of adults with serious eye disorders that meet the eligibility criteria for a CVI.,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, patient records."
6,outcome,a,QS180-6-outcome-a,Related quality of life for adults with serious eye disorders.,To be determined locally,To be determined locally,"No routinely collected national data for this measure has been identified. Data can be collected from information recorded locally by healthcare professionals and provider organisations, for example, a questionnaire."
